x,x_dot,u
0.39807,-0.4025000000000001,1.3435
0.39347,-0.3449999999999981,1.3435
0.39117,-0.3454999999999986,1.3435
0.38656,-0.4030000000000006,1.3435
0.38311,-0.4025000000000001,1.3435
0.37851,-0.4599999999999993,1.3435
0.37391,-0.4025000000000001,1.3435
0.37046,-0.28750000000000164,1.3435
0.36816,-0.34550000000000136,1.3435
0.36355,-0.4030000000000006,1.3435
0.3601,-0.3449999999999981,1.3435
0.35665,-0.4025000000000001,1.3435
0.35205,-0.34500000000000086,1.3435
0.34975,-0.22999999999999965,1.3435
0.34745,-0.22999999999999965,1.3435
0.34515,-0.23050000000000015,1.3435
0.34284,-0.23050000000000015,1.3435
0.34054,-0.22999999999999965,1.3435
0.33824,-0.11500000000000121,1.3435
0.33824,-0.05749999999999922,1.3435
0.33709,-0.05749999999999922,1.3435
0.33709,0.0,1.3435
0.33709,0.0,1.3435
0.33709,0.0,1.3435
0.33709,0.05749999999999922,1.3435
0.33824,0.17250000000000043,1.3435
0.34054,0.17250000000000043,1.3435
0.34169,0.11499999999999844,1.3435
0.34284,0.23050000000000015,1.3435
0.3463,0.23050000000000015,1.3435
0.34745,0.22999999999999965,1.3435
0.3509,0.34500000000000086,1.3435
0.35435,0.28750000000000164,1.3435
0.35665,0.28749999999999887,1.3435
0.3601,0.3449999999999981,1.3435
0.36355,0.4030000000000006,1.3435
0.36816,0.34550000000000136,1.3435
0.37046,0.34500000000000086,1.3435
0.37506,0.4025000000000001,1.3435
0.37851,0.34500000000000086,1.3435
0.38196,0.4025000000000001,1.3435
0.38656,0.3449999999999981,1.3435
0.38886,0.3454999999999986,1.3435
0.39347,0.4030000000000006,1.3435
0.39692,0.34500000000000086,1.3435
0.40037,0.28749999999999887,1.3435
0.40267,0.28749999999999887,1.3435
0.40612,0.34500000000000086,1.3435
0.40957,0.28750000000000164,1.3435
0.41187,0.22999999999999965,1.3435
0.41417,0.17299999999999816,1.3435
0.41533,0.11550000000000171,1.3435
0.41648,0.17250000000000043,1.3435
0.41878,0.17250000000000043,1.3435
0.41993,0.057500000000001994,1.3435
0.41993,0.0,1.3435
0.41993,0.0,1.3435
0.41993,0.0,1.3435
0.41993,0.0,1.3435
0.41993,-0.057500000000001994,1.3435
0.41878,-0.17250000000000043,1.3435
0.41648,-0.17250000000000043,1.3435
0.41533,-0.11550000000000171,1.3435
0.41417,-0.17299999999999816,1.3435
0.41187,-0.17250000000000043,1.3435
0.41072,-0.22999999999999965,1.3435
0.40727,-0.28749999999999887,1.3435
0.40497,-0.28750000000000164,1.3435
0.40152,-0.34500000000000086,1.3435
0.39807,-0.28749999999999887,1.3435
0.39577,-0.28749999999999887,1.3435
0.39232,-0.34550000000000136,1.3435
0.38886,-0.4030000000000006,1.3435
0.38426,-0.3449999999999981,1.3435
0.38196,-0.28749999999999887,1.3435
0.37851,-0.34500000000000086,1.3435
0.37506,-0.4025000000000001,1.3435
0.37046,-0.34500000000000086,1.3435
0.36816,-0.28799999999999937,1.3435
0.3647,-0.3454999999999986,1.3435
0.36125,-0.28750000000000164,1.3435
0.35895,-0.28750000000000164,1.3435
0.3555,-0.22999999999999965,1.3435
0.35435,-0.22999999999999965,1.3435
0.3509,-0.22999999999999965,1.3435
0.34975,-0.17250000000000043,1.3435
0.34745,-0.17250000000000043,1.3435
0.3463,-0.11499999999999844,1.3435
0.34515,-0.17300000000000093,1.3435
0.34284,-0.17300000000000093,1.3435
0.34169,-0.05749999999999922,1.3435
0.34169,0.0,1.3435
0.34169,0.0,1.3435
0.34169,0.05749999999999922,1.3435
0.34284,0.05749999999999922,1.3435
0.34284,0.11550000000000171,1.3435
0.34515,0.17300000000000093,1.3435
0.3463,0.11499999999999844,1.3435
0.34745,0.17250000000000043,1.3435
0.34975,0.17250000000000043,1.3435
0.3509,0.22999999999999965,1.3435
0.35435,0.28750000000000164,1.3435
0.35665,0.22999999999999965,1.3435
0.35895,0.22999999999999965,1.3435
0.36125,0.28750000000000164,1.3435
0.3647,0.3454999999999986,1.3435
0.36816,0.28799999999999937,1.3435
0.37046,0.28750000000000164,1.3435
0.37391,0.3449999999999981,1.3435
0.37736,0.4025000000000001,1.3435
0.38196,0.28750000000000164,1.3435
0.38311,0.28749999999999887,1.3435
0.38771,0.4030000000000006,1.3435
0.39117,0.23050000000000015,1.3435
0.39232,0.22999999999999965,1.3435
0.39577,0.28749999999999887,1.3435
0.39807,0.28749999999999887,1.3435
0.40152,0.22999999999999965,1.3435
0.40267,0.22999999999999965,1.3435
0.40612,0.23000000000000242,1.3435
0.40727,0.17250000000000043,1.3435
0.40957,0.17249999999999766,1.3435
0.41072,0.05749999999999922,1.3435
0.41072,0.057500000000001994,1.3435
0.41187,0.057500000000001994,1.3435
0.41187,0.11499999999999844,1.3435
0.41417,0.11499999999999844,1.3435
0.41417,-0.11499999999999844,1.3435
0.41187,-0.11499999999999844,1.3435
0.41187,0.0,1.3435
0.41187,-0.057500000000001994,1.3435
0.41072,-0.11500000000000121,1.3435
0.40957,-0.17249999999999766,1.3435
0.40727,-0.22999999999999965,1.3435
0.40497,-0.23000000000000242,1.3435
0.40267,-0.17250000000000043,1.3435
0.40152,-0.22999999999999965,1.3435
0.39807,-0.28749999999999887,1.3435
0.39577,-0.28749999999999887,1.3435
0.39232,-0.22999999999999965,1.3435
0.39117,-0.23050000000000015,1.3435
0.38771,-0.34550000000000136,1.3435
0.38426,-0.28749999999999887,1.3435
0.38196,-0.28749999999999887,1.3435
0.37851,-0.34500000000000086,1.3435
0.37506,-0.28750000000000164,1.3435
0.37276,-0.28749999999999887,1.3435
0.36931,-0.3454999999999986,1.3435
0.36585,-0.28800000000000214,1.3435
0.36355,-0.28750000000000164,1.3435
0.3601,-0.3449999999999981,1.3435
0.35665,-0.22999999999999965,1.3435
0.3555,-0.23000000000000242,1.3435
0.35205,-0.28749999999999887,1.3435
0.34975,-0.22999999999999965,1.3435
0.34745,-0.17250000000000043,1.3435
0.3463,-0.11499999999999844,1.3435
0.34515,-0.17300000000000093,1.3435
0.34284,-0.11550000000000171,1.3435
0.34284,-0.05749999999999922,1.3435
0.34169,-0.05749999999999922,1.3435
0.34169,0.0,1.3435
0.34169,0.05749999999999922,1.3435
0.34284,0.05749999999999922,1.3435
0.34284,0.0,1.3435
0.34284,0.11550000000000171,1.3435
0.34515,0.17300000000000093,1.3435
0.3463,0.11499999999999844,1.3435
0.34745,0.17250000000000043,1.3435
0.34975,0.17250000000000043,1.3435
0.3509,0.22999999999999965,1.3435
0.35435,0.22999999999999965,1.3435
0.3555,0.22999999999999965,1.3435
0.35895,0.22999999999999965,1.3435
0.3601,0.22999999999999965,1.3435
0.36355,0.28750000000000164,1.3435
0.36585,0.28800000000000214,1.3435
0.36931,0.23050000000000015,1.3435
0.37046,0.22999999999999965,1.3435
0.37391,0.3449999999999981,1.3435
0.37736,0.28749999999999887,1.3435
0.37966,0.28750000000000164,1.3435
0.38311,0.34500000000000086,1.3435
0.38656,0.22999999999999965,1.3435
0.38771,0.23050000000000015,1.3435
0.39117,0.23050000000000015,1.3435
0.39232,0.22999999999999965,1.3435
0.39577,0.22999999999999965,1.3435
0.39692,0.22999999999999965,1.3435
0.40037,0.22999999999999965,1.3435
0.40152,0.11499999999999844,1.3435
0.40267,0.17250000000000043,1.3435
0.40497,0.11500000000000121,1.3435
0.40497,0.05749999999999922,1.3435
0.40612,0.05749999999999922,1.3435
0.40612,0.0,1.3435
0.40612,0.0,1.3435
0.40612,0.0,1.3435
0.40612,0.0,1.3435
0.40612,-0.05749999999999922,1.3435
0.40497,-0.17250000000000043,1.3435
0.40267,-0.11500000000000121,1.3435
0.40267,-0.05749999999999922,1.3435
0.40152,-0.11499999999999844,1.3435
0.40037,-0.17250000000000043,1.3435
0.39807,-0.22999999999999965,1.3435
0.39577,-0.22999999999999965,1.3435
0.39347,-0.17250000000000043,1.3435
0.39232,-0.23050000000000015,1.3435
0.38886,-0.28799999999999937,1.3435
0.38656,-0.28749999999999887,1.3435
0.38311,-0.22999999999999965,1.3435
0.38196,-0.22999999999999965,1.3435
0.37851,-0.34500000000000086,1.3435
0.37506,-0.28750000000000164,1.3435
0.37276,-0.28749999999999887,1.3435
0.36931,-0.22999999999999965,1.3435
0.36816,-0.23050000000000015,1.3435
0.3647,-0.3454999999999986,1.3435
0.36125,-0.23000000000000242,1.3435
0.3601,-0.22999999999999965,1.3435
0.35665,-0.22999999999999965,1.3435
0.3555,-0.11500000000000121,1.3435
0.35435,-0.17250000000000043,1.3435
0.35205,-0.17250000000000043,1.3435
0.3509,-0.11499999999999844,1.3435
0.34975,-0.05749999999999922,1.3435
0.34975,-0.11500000000000121,1.3435
0.34745,-0.11500000000000121,1.3435
0.34745,0.0,1.3435
0.34745,0.0,1.3435
0.34745,0.0,1.3435
0.34745,0.11500000000000121,1.3435
0.34975,0.11500000000000121,1.3435
0.34975,0.05749999999999922,1.3435
0.3509,0.11499999999999844,1.3435
0.35205,0.17250000000000043,1.3435
0.35435,0.17250000000000043,1.3435
0.3555,0.22999999999999965,1.3435
0.35895,0.22999999999999965,1.3435
0.3601,0.22999999999999965,1.3435
0.36355,0.23000000000000242,1.3435
0.3647,0.23050000000000015,1.3435
0.36816,0.28799999999999937,1.3435
0.37046,0.22999999999999965,1.3435
0.37276,0.22999999999999965,1.3435
0.37506,0.28750000000000164,1.3435
0.37851,0.34500000000000086,1.3435
0.38196,0.28749999999999887,1.3435
0.38426,0.28749999999999887,1.3435
0.38771,0.34550000000000136,1.3435
0.39117,0.23050000000000015,1.3435
0.39232,0.22999999999999965,1.3435
0.39577,0.22999999999999965,1.3435
0.39692,0.22999999999999965,1.3435
0.40037,0.22999999999999965,1.3435
0.40152,0.11499999999999844,1.3435
0.40267,0.17250000000000043,1.3435
0.40497,0.17250000000000043,1.3435
0.40612,0.05749999999999922,1.3435
0.40612,0.057500000000001994,1.3435
0.40727,0.057500000000001994,1.3435
0.40727,0.0,1.3435
0.40727,0.0,1.3435
0.40727,0.0,1.3435
0.40727,-0.057500000000001994,1.3435
0.40612,-0.057500000000001994,1.3435
0.40612,-0.05749999999999922,1.3435
0.40497,-0.17250000000000043,1.3435
0.40267,-0.17250000000000043,1.3435
0.40152,-0.11499999999999844,1.3435
0.40037,-0.17250000000000043,1.3435
0.39807,-0.17250000000000043,1.3435
0.39692,-0.22999999999999965,1.3435
0.39347,-0.22999999999999965,1.3435
0.39232,-0.23050000000000015,1.3435
0.38886,-0.28799999999999937,1.3435
0.38656,-0.22999999999999965,1.3435
0.38426,-0.22999999999999965,1.3435
0.38196,-0.28749999999999887,1.3435
0.37851,-0.34500000000000086,1.3435
0.37506,-0.28750000000000164,1.3435
0.37276,-0.28749999999999887,1.3435
0.36931,-0.22999999999999965,1.3435
0.36816,-0.23050000000000015,1.3435
0.3647,-0.3454999999999986,1.3435
0.36125,-0.23000000000000242,1.3435
0.3601,-0.22999999999999965,1.3435
0.35665,-0.22999999999999965,1.3435
0.3555,-0.11500000000000121,1.3435
0.35435,-0.22999999999999965,1.3435
0.3509,-0.22999999999999965,1.3435
0.34975,-0.17250000000000043,1.3435
0.34745,-0.11500000000000121,1.3435
0.34745,-0.05749999999999922,1.3435
0.3463,-0.05749999999999922,1.3435
0.3463,-0.05749999999999922,1.3435
0.34515,-0.05749999999999922,1.3435
0.34515,0.0,1.3435
0.34515,0.0,1.3435
0.34515,0.05749999999999922,1.3435
0.3463,0.05749999999999922,1.3435
0.3463,0.05749999999999922,1.3435
0.34745,0.17250000000000043,1.3435
0.34975,0.11500000000000121,1.3435
0.34975,0.05749999999999922,1.3435
0.3509,0.22999999999999965,1.3435
0.35435,0.22999999999999965,1.3435
0.3555,0.11500000000000121,1.3435
0.35665,0.22999999999999965,1.3435
0.3601,0.22999999999999965,1.3435
0.36125,0.23000000000000242,1.3435
0.3647,0.3454999999999986,1.3435
0.36816,0.23050000000000015,1.3435
0.36931,0.22999999999999965,1.3435
0.37276,0.28749999999999887,1.3435
0.37506,0.28750000000000164,1.3435
0.37851,0.34500000000000086,1.3435
0.38196,0.22999999999999965,1.3435
0.38311,0.22999999999999965,1.3435
0.38656,0.28749999999999887,1.3435
0.38886,0.23050000000000015,1.3435
0.39117,0.17300000000000093,1.3435
0.39232,0.22999999999999965,1.3435
0.39577,0.22999999999999965,1.3435
0.39692,0.11499999999999844,1.3435
0.39807,0.17250000000000043,1.3435
0.40037,0.17250000000000043,1.3435
0.40152,0.11499999999999844,1.3435
0.40267,0.05749999999999922,1.3435
0.40267,0.11500000000000121,1.3435
0.40497,0.11500000000000121,1.3435
0.40497,0.0,1.3435
0.40497,0.0,1.3435
0.40497,0.0,1.3435
0.40497,0.0,1.3435
0.40497,-0.11500000000000121,1.3435
0.40267,-0.11500000000000121,1.3435
0.40267,-0.05749999999999922,1.3435
0.40152,-0.11499999999999844,1.3435
0.40037,-0.17250000000000043,1.3435
0.39807,-0.17250000000000043,1.3435
0.39692,-0.11499999999999844,1.3435
0.39577,-0.22999999999999965,1.3435
0.39232,-0.22999999999999965,1.3435
0.39117,-0.23050000000000015,1.3435
0.38771,-0.34550000000000136,1.3435
0.38426,-0.22999999999999965,1.3435
0.38311,-0.22999999999999965,1.3435
0.37966,-0.28750000000000164,1.3435
0.37736,-0.28749999999999887,1.3435
0.37391,-0.3449999999999981,1.3435
0.37046,-0.28750000000000164,1.3435
0.36816,-0.23050000000000015,1.3435
0.36585,-0.23050000000000015,1.3435
0.36355,-0.28750000000000164,1.3435
0.3601,-0.3449999999999981,1.3435
0.35665,-0.22999999999999965,1.3435
0.3555,-0.23000000000000242,1.3435
0.35205,-0.22999999999999965,1.3435
0.3509,-0.11499999999999844,1.3435
0.34975,-0.17250000000000043,1.3435
0.34745,-0.17250000000000043,1.3435
0.3463,-0.11499999999999844,1.3435
0.34515,-0.05749999999999922,1.3435
0.34515,-0.11550000000000171,1.3435
0.34284,-0.11550000000000171,1.3435
0.34284,0.0,1.3435
0.34284,0.11550000000000171,1.3435
0.34515,0.11550000000000171,1.3435
0.34515,0.0,1.3435
0.34515,0.05749999999999922,1.3435
0.3463,0.11499999999999844,1.3435
0.34745,0.17250000000000043,1.3435
0.34975,0.17250000000000043,1.3435
0.3509,0.11499999999999844,1.3435
0.35205,0.17250000000000043,1.3435
0.35435,0.23000000000000242,1.3435
0.35665,0.22999999999999965,1.3435
0.35895,0.22999999999999965,1.3435
0.36125,0.28750000000000164,1.3435
0.3647,0.3454999999999986,1.3435
0.36816,0.23050000000000015,1.3435
0.36931,0.22999999999999965,1.3435
0.37276,0.28749999999999887,1.3435
0.37506,0.28750000000000164,1.3435
0.37851,0.34500000000000086,1.3435
0.38196,0.28749999999999887,1.3435
0.38426,0.28749999999999887,1.3435
0.38771,0.34550000000000136,1.3435
0.39117,0.23050000000000015,1.3435
0.39232,0.22999999999999965,1.3435
0.39577,0.28749999999999887,1.3435
0.39807,0.22999999999999965,1.3435
0.40037,0.17250000000000043,1.3435
0.40152,0.11499999999999844,1.3435
0.40267,0.17250000000000043,1.3435
0.40497,0.17250000000000043,1.3435
0.40612,0.11500000000000121,1.3435
0.40727,0.17250000000000043,1.3435
0.40957,0.11499999999999844,1.3435
0.40957,0.0,1.3435
0.40957,0.0,1.3435
0.40957,0.0,1.3435
0.40957,0.0,1.3435
0.40957,-0.11499999999999844,1.3435
0.40727,-0.11499999999999844,1.3435
0.40727,-0.057500000000001994,1.3435
0.40612,-0.11500000000000121,1.3435
0.40497,-0.22999999999999965,1.3435
0.40152,-0.22999999999999965,1.3435
0.40037,-0.17250000000000043,1.3435
0.39807,-0.22999999999999965,1.3435
0.39577,-0.28749999999999887,1.3435
0.39232,-0.22999999999999965,1.3435
0.39117,-0.23050000000000015,1.3435
0.38771,-0.34550000000000136,1.3435
0.38426,-0.28749999999999887,1.3435
0.38196,-0.28749999999999887,1.3435
0.37851,-0.34500000000000086,1.3435
0.37506,-0.28750000000000164,1.3435
0.37276,-0.28749999999999887,1.3435
0.36931,-0.22999999999999965,1.3435
0.36816,-0.23050000000000015,1.3435
0.3647,-0.3454999999999986,1.3435
0.36125,-0.28750000000000164,1.3435
0.35895,-0.22999999999999965,1.3435
0.35665,-0.22999999999999965,1.3435
0.35435,-0.23000000000000242,1.3435
0.35205,-0.17250000000000043,1.3435
0.3509,-0.11499999999999844,1.3435
0.34975,-0.17250000000000043,1.3435
0.34745,-0.11500000000000121,1.3435
0.34745,-0.05749999999999922,1.3435
0.3463,-0.05749999999999922,1.3435
0.3463,0.0,1.3435
0.3463,0.0,1.3435
0.3463,0.0,1.3435
0.3463,0.0,1.3435
0.3463,0.05749999999999922,1.3435
0.34745,0.17250000000000043,1.3435
0.34975,0.11500000000000121,1.3435
0.34975,0.05749999999999922,1.3435
0.3509,0.11499999999999844,1.3435
0.35205,0.17250000000000043,1.3435
0.35435,0.17250000000000043,1.3435
0.3555,0.22999999999999965,1.3435
0.35895,0.22999999999999965,1.3435
0.3601,0.22999999999999965,1.3435
0.36355,0.23000000000000242,1.3435
0.3647,0.23050000000000015,1.3435
0.36816,0.23050000000000015,1.3435
0.36931,0.22999999999999965,1.3435
0.37276,0.28749999999999887,1.3435
0.37506,0.28750000000000164,1.3435
0.37851,0.34500000000000086,1.3435
0.38196,0.22999999999999965,1.3435
0.38311,0.22999999999999965,1.3435
0.38656,0.28749999999999887,1.3435
0.38886,0.23050000000000015,1.3435
0.39117,0.17300000000000093,1.3435
0.39232,0.22999999999999965,1.3435
0.39577,0.22999999999999965,1.3435
0.39692,0.11499999999999844,1.3435
0.39807,0.17250000000000043,1.3435
0.40037,0.17250000000000043,1.3435
0.40152,0.05749999999999922,1.3435
0.40152,0.05749999999999922,1.3435
0.40267,0.05749999999999922,1.3435
0.40267,0.11500000000000121,1.3435
0.40497,0.11500000000000121,1.3435
0.40497,-0.11500000000000121,1.3435
0.40267,-0.11500000000000121,1.3435
0.40267,0.0,1.3435
0.40267,-0.05749999999999922,1.3435
0.40152,-0.05749999999999922,1.3435
0.40152,-0.05749999999999922,1.3435
0.40037,-0.17250000000000043,1.3435
0.39807,-0.17250000000000043,1.3435
0.39692,-0.11499999999999844,1.3435
0.39577,-0.17250000000000043,1.3435
0.39347,-0.22999999999999965,1.3435
0.39117,-0.23050000000000015,1.3435
0.38886,-0.17300000000000093,1.3435
0.38771,-0.22999999999999965,1.3435
0.38426,-0.22999999999999965,1.3435
0.38311,-0.22999999999999965,1.3435
0.37966,-0.28750000000000164,1.3435
0.37736,-0.22999999999999965,1.3435
0.37506,-0.22999999999999965,1.3435
0.37276,-0.22999999999999965,1.3435
0.37046,-0.22999999999999965,1.3435
0.36816,-0.23050000000000015,1.3435
0.36585,-0.17299999999999816,1.3435
0.3647,-0.22999999999999965,1.3435
0.36125,-0.23000000000000242,1.3435
0.3601,-0.11500000000000121,1.3435
0.35895,-0.17249999999999766,1.3435
0.35665,-0.17250000000000043,1.3435
0.3555,-0.11500000000000121,1.3435
0.35435,-0.05749999999999922,1.3435
0.35435,-0.11500000000000121,1.3435
0.35205,-0.11500000000000121,1.3435
0.35205,-0.05749999999999922,1.3435
0.3509,-0.05749999999999922,1.3435
0.3509,0.0,1.3435
0.3509,0.0,1.3435
0.3509,0.0,1.3435
0.3509,0.05749999999999922,1.3435
0.35205,0.05749999999999922,1.3435
0.35205,0.0,1.3435
0.35205,0.11500000000000121,1.3435
0.35435,0.17250000000000043,1.3435
0.3555,0.05749999999999922,1.3435
0.3555,0.057500000000001994,1.3435
0.35665,0.17250000000000043,1.3435
0.35895,0.17249999999999766,1.3435
0.3601,0.11500000000000121,1.3435
0.36125,0.17250000000000043,1.3435
0.36355,0.17250000000000043,1.3435
0.3647,0.23050000000000015,1.3435
0.36816,0.23050000000000015,1.3435
0.36931,0.11500000000000121,1.3435
0.37046,0.17249999999999766,1.3435
0.37276,0.22999999999999965,1.3435
0.37506,0.22999999999999965,1.3435
0.37736,0.17250000000000043,1.3435
0.37851,0.11500000000000121,1.3435
0.37966,0.17250000000000043,1.3435
0.38196,0.22999999999999965,1.3435
0.38426,0.22999999999999965,1.3435
0.38656,0.17250000000000043,1.3435
0.38771,0.11499999999999844,1.3435
0.38886,0.17300000000000093,1.3435
0.39117,0.17300000000000093,1.3435
0.39232,0.05749999999999922,1.3435
0.39232,0.05749999999999922,1.3435
0.39347,0.17250000000000043,1.3435
0.39577,0.11500000000000121,1.3435
0.39577,0.05749999999999922,1.3435
0.39692,0.05749999999999922,1.3435
0.39692,0.0,1.3435
0.39692,0.05749999999999922,1.3435
0.39807,0.0,1.3435
0.39692,-0.05749999999999922,1.3435
0.39692,0.0,1.3435
0.39692,0.0,1.3435
0.39692,-0.05749999999999922,1.3435
0.39577,-0.05749999999999922,1.3435
0.39577,-0.11500000000000121,1.3435
0.39347,-0.17250000000000043,1.3435
0.39232,-0.05749999999999922,1.3435
0.39232,-0.05749999999999922,1.3435
0.39117,-0.17300000000000093,1.3435
0.38886,-0.17300000000000093,1.3435
0.38771,-0.11499999999999844,1.3435
0.38656,-0.17250000000000043,1.3435
0.38426,-0.17250000000000043,1.3435
0.38311,-0.11499999999999844,1.3435
0.38196,-0.17250000000000043,1.3435
0.37966,-0.23000000000000242,1.3435
0.37736,-0.22999999999999965,1.3435
0.37506,-0.17249999999999766,1.3435
0.37391,-0.22999999999999965,1.3435
0.37046,-0.22999999999999965,1.3435
0.36931,-0.11500000000000121,1.3435
0.36816,-0.17300000000000093,1.3435
0.36585,-0.17299999999999816,1.3435
0.3647,-0.11500000000000121,1.3435
0.36355,-0.17250000000000043,1.3435
0.36125,-0.17250000000000043,1.3435
0.3601,-0.11500000000000121,1.3435
0.35895,-0.05749999999999922,1.3435
0.35895,0.0,1.3435
0.35895,-0.11499999999999844,1.3435
0.35665,-0.11499999999999844,1.3435
0.35665,-0.057500000000001994,1.3435
0.3555,-0.057500000000001994,1.3435
0.3555,0.0,1.3435
0.3555,0.057500000000001994,1.3435
0.35665,0.057500000000001994,1.3435
0.35665,0.0,1.3435
0.35665,0.11499999999999844,1.3435
0.35895,0.11499999999999844,1.3435
0.35895,0.05749999999999922,1.3435
0.3601,0.11500000000000121,1.3435
0.36125,0.17250000000000043,1.3435
0.36355,0.17250000000000043,1.3435
0.3647,0.11500000000000121,1.3435
0.36585,0.17299999999999816,1.3435
0.36816,0.17300000000000093,1.3435
0.36931,0.22999999999999965,1.3435
0.37276,0.22999999999999965,1.3435
0.37391,0.11500000000000121,1.3435
0.37506,0.22999999999999965,1.3435
0.37851,0.22999999999999965,1.3435
0.37966,0.17250000000000043,1.3435
0.38196,0.17250000000000043,1.3435
0.38311,0.22999999999999965,1.3435
0.38656,0.22999999999999965,1.3435
0.38771,0.11499999999999844,1.3435
0.38886,0.17300000000000093,1.3435
0.39117,0.17300000000000093,1.3435
0.39232,0.11499999999999844,1.3435
0.39347,0.17250000000000043,1.3435
0.39577,0.17250000000000043,1.3435
0.39692,0.05749999999999922,1.3435
0.39692,0.05749999999999922,1.3435
0.39807,0.05749999999999922,1.3435
0.39807,0.11500000000000121,1.3435
0.40037,0.11500000000000121,1.3435
0.40037,0.0,1.3435
0.40037,0.0,1.3435
0.40037,-0.11500000000000121,1.3435
0.39807,-0.11500000000000121,1.3435
0.39807,0.0,1.3435
0.39807,-0.05749999999999922,1.3435
0.39692,-0.11499999999999844,1.3435
0.39577,-0.05749999999999922,1.3435
0.39577,-0.11500000000000121,1.3435
0.39347,-0.17250000000000043,1.3435
0.39232,-0.11499999999999844,1.3435
0.39117,-0.17300000000000093,1.3435
0.38886,-0.17300000000000093,1.3435
0.38771,-0.11499999999999844,1.3435
0.38656,-0.17250000000000043,1.3435
0.38426,-0.22999999999999965,1.3435
0.38196,-0.11499999999999844,1.3435
0.38196,-0.17250000000000043,1.3435
0.37851,-0.23000000000000242,1.3435
0.37736,-0.17250000000000043,1.3435
0.37506,-0.17249999999999766,1.3435
0.37391,-0.22999999999999965,1.3435
0.37046,-0.22999999999999965,1.3435
0.36931,-0.11500000000000121,1.3435
0.36816,-0.17300000000000093,1.3435
0.36585,-0.17299999999999816,1.3435
0.3647,-0.11500000000000121,1.3435
0.36355,-0.17250000000000043,1.3435
0.36125,-0.17250000000000043,1.3435
0.3601,-0.057500000000001994,1.3435
0.3601,-0.05749999999999922,1.3435
0.35895,-0.05749999999999922,1.3435
0.35895,-0.11499999999999844,1.3435
0.35665,-0.11499999999999844,1.3435
0.35665,0.0,1.3435
0.35665,0.0,1.3435
0.35665,0.0,1.3435
0.35665,0.0,1.3435
0.35665,0.0,1.3435
0.35665,0.11499999999999844,1.3435
0.35895,0.11499999999999844,1.3435
0.35895,0.0,1.3435
0.35895,0.05749999999999922,1.3435
0.3601,0.11500000000000121,1.3435
0.36125,0.057500000000001994,1.3435
0.36125,0.11499999999999844,1.3435
0.36355,0.17250000000000043,1.3435
0.3647,0.23050000000000015,1.3435
0.36816,0.23050000000000015,1.3435
0.36931,0.11500000000000121,1.3435
0.37046,0.17249999999999766,1.3435
0.37276,0.17250000000000043,1.3435
0.37391,0.22999999999999965,1.3435
0.37736,0.22999999999999965,1.3435
0.37851,0.11500000000000121,1.3435
0.37966,0.17250000000000043,1.3435
0.38196,0.22999999999999965,1.3435
0.38426,0.22999999999999965,1.3435
0.38656,0.17250000000000043,1.3435
0.38771,0.11499999999999844,1.3435
0.38886,0.23050000000000015,1.3435
0.39232,0.17300000000000093,1.3435
0.39232,0.05749999999999922,1.3435
0.39347,0.17250000000000043,1.3435
0.39577,0.17250000000000043,1.3435
0.39692,0.05749999999999922,1.3435
0.39692,0.05749999999999922,1.3435
0.39807,0.05749999999999922,1.3435
0.39807,0.11500000000000121,1.3435
0.40037,0.11500000000000121,1.3435
0.40037,0.0,1.3435
0.40037,0.0,1.3435
0.40037,-0.11500000000000121,1.3435
0.39807,-0.11500000000000121,1.3435
0.39807,0.0,1.3435
0.39807,-0.05749999999999922,1.3435
0.39692,-0.11499999999999844,1.3435
0.39577,-0.05749999999999922,1.3435
0.39577,-0.11500000000000121,1.3435
0.39347,-0.17250000000000043,1.3435
0.39232,-0.11499999999999844,1.3435
0.39117,-0.17300000000000093,1.3435
0.38886,-0.17300000000000093,1.3435
0.38771,-0.11499999999999844,1.3435
0.38656,-0.17250000000000043,1.3435
0.38426,-0.17250000000000043,1.3435
0.38311,-0.11499999999999844,1.3435
0.38196,-0.17250000000000043,1.3435
0.37966,-0.17250000000000043,1.3435
0.37851,-0.22999999999999965,1.3435
0.37506,-0.22999999999999965,1.3435
0.37391,-0.11500000000000121,1.3435
0.37276,-0.17250000000000043,1.3435
0.37046,-0.17249999999999766,1.3435
0.36931,-0.11500000000000121,1.3435
0.36816,-0.17300000000000093,1.3435
0.36585,-0.11549999999999894,1.3435
0.36585,-0.05749999999999922,1.3435
0.3647,-0.11500000000000121,1.3435
0.36355,-0.057500000000001994,1.3435
0.36355,-0.11499999999999844,1.3435
0.36125,-0.11499999999999844,1.3435
0.36125,-0.057500000000001994,1.3435
0.3601,-0.057500000000001994,1.3435
0.3601,0.0,1.3435
0.3601,0.0,1.3435
0.3601,0.0,1.3435
0.3601,0.057500000000001994,1.3435
0.36125,0.057500000000001994,1.3435
0.36125,0.11499999999999844,1.3435
0.36355,0.17250000000000043,1.3435
0.3647,0.057500000000001994,1.3435
0.3647,0.05749999999999922,1.3435
0.36585,0.17299999999999816,1.3435
0.36816,0.17300000000000093,1.3435
0.36931,0.11500000000000121,1.3435
0.37046,0.17249999999999766,1.3435
0.37276,0.17250000000000043,1.3435
0.37391,0.11500000000000121,1.3435
0.37506,0.22999999999999965,1.3435
0.37851,0.22999999999999965,1.3435
0.37966,0.17250000000000043,1.3435
0.38196,0.17250000000000043,1.3435
0.38311,0.11499999999999844,1.3435
