time,x,y,z,u
82.098,8.530421925981315,4.160952715626045,26.115996263194226,-6.869973909814891
82.10000000000001,8.569191779694524,4.184660427730073,26.135099351758296,-7.947011396099294
82.102,8.58217545620123,4.208084983974159,26.154783462111027,-7.0911559789489065
82.104,8.602325245473194,4.231182038471435,26.174966587883695,-7.334899319094076
82.10600000000001,8.601705933943514,4.253917795754693,26.195585298802087,-6.579078683233941
82.108,8.594858916286817,4.27623757290672,26.2165181025109,-6.317253737997689
82.11,8.586389801165224,4.298123644049942,26.237723183633566,-6.228885043336892
82.112,8.59959498209577,4.319607621049685,26.259278808346107,-7.031601105297364
82.114,8.6200091589742,4.340732764185465,26.28130269126022,-7.280322999965755
82.116,8.65014927172634,4.361518592269269,26.30386296394885,-7.609827469534711
82.118,8.663033597109434,4.381941504262953,26.326921317711772,-7.020706543321805
82.12,8.695901840521023,4.401996651555394,26.35048470681627,-7.701236161095615
82.122,8.73238877879504,4.421711365691395,26.374651609166975,-7.827284167589942
82.124,8.799308030927813,4.441126445112679,26.39956912619899,-8.763817453386508
82.126,8.827235634256489,4.460209968818006,26.425195157665677,-7.588784554593698
82.128,8.839306491024573,4.478862236488844,26.451280611250027,-7.047856737429951
82.13,8.875914298525633,4.497087529789384,26.477858007396044,-7.874022874193501
82.132,8.88786068367195,4.514874584867911,26.504919183923786,-7.0520748270649705
82.134,8.883500342053411,4.53215427252238,26.532271488040912,-6.437443957445128
82.136,8.923867888223672,4.548963097609164,26.56003576201466,-7.988434005301881
82.138,8.934410234445782,4.565312320873919,26.588270838126707,-6.999333358301707
82.14,8.976590103758825,4.581194968682763,26.616978390056442,-8.056828253304808
82.142,8.974907137299923,4.596583310735459,26.64609335212131,-6.559448300445306
82.144,8.988277826474505,4.6114322108938275,26.67547527294622,-7.103571807947627
82.146,9.007134105082683,4.625763246573301,26.705209105337406,-7.295126351437175
82.148,9.010312459657937,4.639556402510519,26.735238080219073,-6.734179078508948
82.15,9.040865318983084,4.652820895102045,26.76560757392106,-7.685720845512206
82.152,9.054034799382144,4.665560825782348,26.796354117644324,-7.1040045918876835
82.154,9.079237265829939,4.6777620900179375,26.82744394551216,-7.520023633191272
82.156,9.093200382768735,4.689417825986393,26.858870838189155,-7.141947715320587
82.158,9.143082116184544,4.700547931933618,26.89074180639202,-8.317011901771657
82.16,9.152968090564583,4.711136127577869,26.923027302699783,-7.025974262536066
82.162,9.181761800694282,4.721151475408559,26.955619137524536,-7.675214377522647
82.164,9.204615493205488,4.73059952141469,26.98856786676454,-7.489974616052158
82.166,9.19891983184325,4.739438483289915,27.021699437765115,-6.466751995221116
82.168,9.232140988475377,4.747675532709123,27.05505285189437,-7.831363610492186
82.17,9.26440808477201,4.755339090527387,27.0887968780305,-7.8167222989046925
82.172,9.28781061259641,4.76241033292769,27.122874160204045,-7.541444074966773
82.174,9.320359828179368,4.76888102641498,27.157275393289982,-7.8523206938855985
82.176,9.352941080357754,4.774749655262168,27.192033088334433,-7.870128120339747
82.178,9.339208640381658,4.779971327862008,27.226914013426182,-6.230572818271321
82.18,9.353860648324549,4.784531986988845,27.261821433651384,-7.277944017096365
82.182,9.349321530979916,4.7884381605342226,27.29678622547407,-6.586410539443655
82.184,9.347585502694763,4.791679256125227,27.331717950291196,-6.686949927347947
82.186,9.370628301688813,4.794274718963955,27.366736817170928,-7.561912051473532
82.188,9.375207089734568,4.7962259416494675,27.401860264429274,-6.932933306400284
82.19,9.37806410026609,4.7975198196166815,27.436979533197608,-6.872089218751692
82.19200000000001,9.39012121300307,4.798161196734511,27.472118401309412,-7.203521946621411
82.194,9.395798196942524,4.798151215996243,27.507277893965686,-6.984703011774121
82.196,9.397145500783148,4.797485083654519,27.542394397830986,-6.830788730985085
82.19800000000001,9.41187508312859,4.796168300762914,27.577499387564874,-7.3103595926724045
82.2,9.447743251453806,4.7942138547758635,27.612746240733536,-8.017503911810504
82.202,9.443063284539795,4.791609967364222,27.648028425586045,-6.647130323104314
82.20400000000001,9.43265524730198,4.788342191992604,27.683112420358366,-6.424495466886447
82.206,9.440040546376936,4.78442006805407,27.718044359477712,-7.084628889634542
82.208,9.461552565282666,4.779855047280678,27.752964783568327,-7.579083131699107
82.21000000000001,9.457944766785575,4.774644314263496,27.787808193523,-6.7097373469188275
82.212,9.50684389497263,4.768794343471513,27.822694207550015,-8.45911939434389
82.214,9.560796917069098,4.762308673686641,27.85788342762826,-8.640582932295134
82.21600000000001,9.559382935071422,4.755171158741714,27.893121492810632,-6.877939707738707
82.218,9.56266134534276,4.7473769612355134,27.92815547029269,-7.0523985771667075
82.22,9.557663061333287,4.738931122355898,27.962956052007716,-6.757992023150023
82.22200000000001,9.552692599705878,4.729839924277397,27.997472460711265,-6.761821221567623
82.224,9.58289298658863,4.720109096342185,28.031859887161225,-7.970477334728706
82.226,9.61268903502486,4.709737165293114,28.06626906189482,-7.9829090524943584
82.22800000000001,9.619372092029742,4.6987238234710444,28.100575518568416,-7.242878691770796
82.23,9.650985323984653,4.687070080985709,28.13477561790227,-8.076485541089088
82.232,9.660162458671715,4.674775866045899,28.168867274244725,-7.371221332153995
82.234,9.661807499132996,4.661848946391376,28.202697885850327,-7.123830790346687
82.236,9.662163518823764,4.64829739375327,28.23621463262719,-7.088501093340782
82.238,9.644834659066944,4.634133996995256,28.269317920136,-6.438777025359653
82.24,9.672265872224118,4.61936075779684,28.302123387976778,-8.002113618474505
82.242,9.670587174547673,4.603977805536758,28.33469053126157,-7.053931780037458
82.244,9.68177023081441,4.587996164226151,28.3669333986625,-7.509553793852302
82.246,9.677248578958503,4.5714237800893285,28.398827391793315,-6.981180789419031
82.248,9.681304473565215,4.554271720621115,28.4303295502373,-7.293291857441102
82.25,9.694290862607806,4.536540282821716,28.46150897494515,-7.610331111503941
82.252,9.720868804260354,4.518224230648949,28.49245637974176,-8.067911969027612
82.254,9.713558333514786,4.499337732628114,28.523067436252784,-6.959082219131712
82.256,9.736088024770448,4.479890218784859,28.553313904532057,-7.976036563925021
82.258,9.745856461400292,4.459878323393478,28.583260618163173,-7.589145689652253
82.26,9.752410971558447,4.439317497655057,28.612825177709748,-7.501507343131108
82.262,9.750461122973363,4.418223234646004,28.64194520806844,-7.228527894053577
82.264,9.773745616757266,4.396593636665371,28.670685153630437,-8.074000730563014
82.266,9.75152141369949,4.374450310638456,28.698944754358912,-6.531356289190048
82.268,9.763196908044424,4.351812990876077,28.7266656513676,-7.731763525657373
82.27,9.756466083451743,4.328681357638774,28.75390618425494,-7.129537713690157
82.272,9.756082235298125,4.305075501598496,28.780605989851285,-7.362202519348789
82.274,9.736047740230594,4.281018299349824,28.806700030713074,-6.671779605582626
82.276,9.715680013079053,4.256540893097914,28.832097064216736,-6.662334773655313
82.278,9.699070976857717,4.231656757932328,28.856807005942304,-6.806471299862748
82.28,9.671045410189908,4.206388766083533,28.880792907968274,-6.37551727448821
82.282,9.687361714732315,4.180723527885191,28.904189636684443,-7.938196722181668
82.284,9.681924566533183,4.154651849764809,28.92708432515264,-7.242306713167916
82.286,9.681391262808749,4.1282004659825,28.949400459911256,-7.425347298066823
