time,x,y,u
22.150000000000002,-497.065650295041,-18.064972371967276,-1.9116221776066669
22.152,-497.10166051347477,-17.944810187424455,-1.2253490648893506
22.154,-497.13748004938066,-17.874251405516546,-1.9107762300126079
22.156,-497.17308274746034,-17.728085645454225,-0.953366163518909
22.158,-497.20841408662716,-17.60289048403681,-1.2564716408228427
22.16,-497.243454999938,-17.437731679804735,-0.7587666091438217
22.162,-497.2782329201833,-17.33983981619245,-1.6649146200632086
22.164,-497.312772683801,-17.199649307555937,-1.1354113783549853
22.166,-497.34702798916896,-17.055410382253363,-1.1028264942249573
22.168,-497.3810276361579,-16.94397498307957,-1.5523921295550707
22.17,-497.41474565799757,-16.7738797992335,-0.8009569608747389
22.172,-497.4481199129836,-16.60023680167582,-0.7664896932335695
22.174,-497.4812420392326,-16.521659754501833,-2.026048063714729
22.176000000000002,-497.5141527690741,-16.388928463268748,-1.3313676701764245
22.178,-497.54678090138583,-16.239106131691887,-1.1169246599160296
22.18,-497.5791298321685,-16.10972533380221,-1.3923913917956845
22.182000000000002,-497.6112332283443,-15.993578110143124,-1.5732584016210345
22.184,-497.6431876286729,-15.960650876784458,-2.6735852173860737
22.186,-497.6749831820917,-15.83486480148912,-1.4656042224877213
22.188,-497.7064712448974,-15.653249854073303,-0.7338415711679463
22.19,-497.73766236349263,-15.53786258635017,-1.599443961270018
22.192,-497.76860381302794,-15.403624724990724,-1.3513072876657015
22.194,-497.7992665829572,-15.259216171414515,-1.213822788481014
22.196,-497.82968307611605,-15.157317129558914,-1.7662132980980316
22.198,-497.85986525969,-15.024963287482759,-1.361952374760497
22.2,-497.88979976437906,-14.909637336252898,-1.5773939788295583
22.202,-497.9194878866798,-14.778618994627672,-1.362826792805146
22.204,-497.9489067760592,-14.640431787748584,-1.2573221141189925
22.206,-497.97806806717796,-14.521016347337197,-1.4906672864741979
22.208000000000002,-498.0070046552198,-14.415729474873203,-1.663341772648655
22.21,-498.0356871101498,-14.266952949252806,-1.0786010972343385
22.212,-498.06405131238364,-14.097518303421719,-0.7885212159330678
22.214000000000002,-498.0921063181169,-13.957736735113105,-1.1565281927420887
22.216,-498.11990226534203,-13.838450695285173,-1.4057283151874453
22.218,-498.1474608740398,-13.720411874158172,-1.4026470685934485
22.22,-498.1747534292605,-13.572447821964728,-0.9887627324667728
22.222,-498.2018334040292,-13.50774534321435,-2.058724457259995
22.224,-498.2287749262166,-13.434020381233202,-1.9224008792223533
22.226,-498.25553519654744,-13.326547806730515,-1.4591196233712478
22.228,-498.2820785895633,-13.217158350119668,-1.4100031552586068
22.23,-498.30844376095445,-13.148290132056898,-1.917532875750124
22.232,-498.3346926602338,-13.100873261918256,-2.177223296600884
22.234,-498.36082718986154,-13.03395655686332,-1.8996508552709646
22.236,-498.386858526296,-12.99765551568027,-2.27801034703056
22.238,-498.4127181816488,-12.862406117405094,-0.9552431992322653
22.240000000000002,-498.4382780854867,-12.697948866243774,-0.5390014086559349
22.242,-498.4635683248375,-12.592679668373377,-1.2811933175280283
22.244,-498.48869467441943,-12.534012927320884,-1.862795742361393
22.246000000000002,-498.5137246215472,-12.496262384081636,-2.1103707289850204
22.248,-498.53863401633765,-12.413524599844498,-1.4928445227186078
22.25,-498.56338352324155,-12.336376715143395,-1.535148886480883
22.252,-498.58798209818946,-12.262597261793843,-1.5480891555529122
22.254,-498.6124644173548,-12.220091994013515,-1.9274807670117198
22.256,-498.6368250621586,-12.14097537910833,-1.4168168535714745
22.258,-498.66101867042954,-12.053073422254354,-1.2678360722998048
22.26,-498.6849722242582,-11.90100420901914,-0.38951208786483504
22.262,-498.70864730250685,-11.774571831688231,-0.6851482594338869
22.264,-498.73211077701336,-11.689356187936061,-1.1876048125249046
22.266000000000002,-498.7554138997577,-11.614213703611687,-1.2841480629792816
22.268,-498.7785461169121,-11.518480666397746,-0.9781411943372738
22.27,-498.80150167375365,-11.43754035159568,-1.1348988186243298
22.272000000000002,-498.82439775709855,-11.45889022668102,-2.4427656423694892
22.274,-498.847254199083,-11.39800454937662,-1.3342466341057264
22.276,-498.87001356704246,-11.361791682889605,-1.6227801600583174
22.278,-498.89273154127204,-11.3565793532566,-1.9963914459626941
22.28,-498.9152705015431,-11.18298392824809,0.24830109194616679
22.282,-498.9375430539065,-11.090075519446305,-0.7648826753873402
22.284,-498.95971899505327,-11.086269312929813,-1.8961174490639283
22.286,-498.98185307063113,-11.048255920939171,-1.4145565234205988
22.288,-499.00387264433624,-10.971816915964682,-0.8739939919379257
22.29,-499.0258649197067,-11.020810915929367,-2.483400239840118
22.292,-499.04785381687424,-10.968565504701266,-1.1247294069890665
22.294,-499.0697578648981,-10.935941111212403,-1.3448668023191477
22.296,-499.0916145273148,-10.921161851943138,-1.5432653988564264
22.298000000000002,-499.11346356083266,-10.928289820973545,-1.7964565391707077
22.3,-499.13527582383193,-10.88445599125976,-1.0935788223617362
22.302,-499.1570589675399,-10.899103196957375,-1.8242430414309618
22.304000000000002,-499.1788825071336,-10.924842844001637,-1.9372316603212785
22.306,-499.2007041453957,-10.897269418363743,-1.204363913103642
22.308,-499.22247342130765,-10.87247918923672,-1.203619128253628
22.31,-499.24418865723493,-10.843236584802158,-1.1078760734603748
22.312,-499.2658169402197,-10.785561392724441,-0.6963880111787465
22.314,-499.2873572653249,-10.755246340199477,-1.0155413426503772
22.316,-499.3088450054128,-10.732967805161094,-1.0832100842292545
22.318,-499.3303058620612,-10.728343054399186,-1.2779584736411085
22.32,-499.3517903511515,-10.756562938617808,-1.6739162280050688
22.322,-499.3732893924148,-10.742947542060062,-1.0911565878865175
22.324,-499.3948084714972,-10.776545645060065,-1.6748324088808675
22.326,-499.416441599943,-10.85694407717912,-2.257337705275963
22.328,-499.43819398872915,-10.895859484872014,-1.6835161700249557
22.330000000000002,-499.4599953089959,-10.905912144785315,-1.2714505003717886
22.332,-499.48183541416444,-10.934623260808449,-1.4811913150119922
22.334,-499.50381796458225,-11.0482583820702,-2.5635722672554495
22.336000000000002,-499.52594663051815,-11.080839688571434,-1.4719665672723345
22.338,-499.54808405324286,-11.05708313292839,-0.697445826001086
22.34,-499.57024336880625,-11.102649069347015,-1.5693836579860272
22.342,-499.5924699059646,-11.124334344498306,-1.2226986998202276
22.344,-499.61477127550575,-11.177444326474314,-1.6006766033212112
22.346,-499.6372113219726,-11.262974049790083,-1.994607951213088
22.348,-499.6597510577741,-11.27722035883182,-1.0283325320872714
22.35,-499.6823460832277,-11.318231021689325,-1.3441256216972586
22.352,-499.705070521843,-11.406577339159124,-1.9328445414153386
22.354,-499.72794514613906,-11.46844964202776,-1.5557469003761468
22.356,-499.7508942049753,-11.48107041196386,-0.8767247281861903
22.358,-499.7739350903535,-11.560195270384837,-1.7147024796966361
22.36,-499.7971296631391,-11.634763539674488,-1.6249101547012115
22.362000000000002,-499.82052241772686,-11.75831883895773,-2.238473472650087
22.364,-499.8441134979784,-11.833148405958964,-1.5721965960876305
22.366,-499.86785186833316,-11.905610886252251,-1.5107040757169024
22.368000000000002,-499.89174256840926,-11.985468061104278,-1.5773864025270554
22.37,-499.91578006947304,-12.052425806793408,-1.3781127403101736
22.372,-499.9399726232029,-12.140493466681951,-1.6248028806634378
22.374,-499.96432009654256,-12.207368770878169,-1.3175889992537428
22.376,-499.9887880657377,-12.26100206056889,-1.1130874501785415
22.378,-500.0134119515209,-12.363223867520809,-1.7203312353267488
22.38,-500.03814924364315,-12.37451390209683,-0.4984689037893464
22.382,-500.06294492793285,-12.421567454538904,-0.9337709258019458
22.384,-500.08796483023366,-12.598572440699943,-2.6108785135480916
22.386,-500.11322144195674,-12.658415013496581,-1.0522350933214135
22.388,-500.13872679841387,-12.847158425457849,-2.7172293197691735
22.39,-500.1645627652986,-12.98907936752101,-2.084795531840123
22.392,-500.19061679069483,-13.065291140023122,-1.1999589665247514
22.394000000000002,-500.21687982325966,-13.198012753275368,-1.9158750799288589
22.396,-500.24338310942954,-13.305569385223519,-1.563982261399258
22.398,-500.2701450558947,-13.456614654953546,-2.1126086918934726
22.400000000000002,-500.29713420745145,-13.532857592085726,-1.1109443060852873
22.402,-500.32425358702744,-13.586860436711731,-0.793752814003528
22.404,-500.3515620097789,-13.721794551092483,-1.8313251781253912
22.406,-500.3791087127125,-13.8251701359907,-1.3985735265461305
22.408,-500.40684357619597,-13.909967694140223,-1.134180202226025
22.41,-500.4348171456984,-14.063783268052257,-2.0202305761943733
22.412,-500.46302401452925,-14.143346137519018,-1.030334067022822
22.414,-500.4914211705098,-14.254021396524319,-1.4192742226746569
22.416,-500.5200592927015,-14.384277242797854,-1.6604814826534804
22.418,-500.54894994509266,-14.506549197935973,-1.542136948522212
22.42,-500.5780658404504,-14.609530492374137,-1.275392899016624
22.422,-500.6074577000585,-14.782416090969274,-2.1802973045931635
22.424,-500.63717523231537,-14.935214001120082,-1.909933138757578
22.426000000000002,-500.6671677082988,-15.057382144035609,-1.5001914625181747
22.428,-500.6974236212968,-15.198612634743062,-1.7419204544297147
22.43,-500.727884317488,-15.262242333386274,-0.7160939305692311
22.432000000000002,-500.75848409325505,-15.337660424710268,-0.8592605950768195
22.434,-500.7892433913242,-15.421736289436037,-0.9637866253371826
22.436,-500.8201866744874,-15.521608216864394,-1.1643848362456617
22.438,-500.85145297175643,-15.7445839108357,-2.7784400922512535
22.44,-500.88300727246747,-15.80978279545117,-0.7135093045047327
22.442,-500.91475959257735,-15.942501854249194,-1.596644046683684
22.444,-500.9467643117168,-16.062177114217594,-1.4287725413951673
22.446,-500.9790532601046,-16.22665612103084,-2.0216824823161663
22.448,-501.0116743635971,-16.394306822799326,-2.0732656766924764
22.45,-501.0445538370952,-16.485096379347986,-1.0748696319119433
22.452,-501.0776353417855,-16.59629043910345,-1.349505269005002
22.454,-501.11103641133616,-16.804520785949208,-2.6351988953507055
22.456,-501.1447485635053,-16.907475791760078,-1.2726340061696628
22.458000000000002,-501.17874438143974,-17.08806823871685,-2.306348162219855
22.46,-501.21308781094496,-17.255078274626648,-2.1503328795256254
22.462,-501.2476717081789,-17.32862287431995,-0.9450106065857528
22.464000000000002,-501.282450534917,-17.449924262440202,-1.5891840867244749
22.466,-501.3174803474175,-17.579572081464146,-1.7219062482221479
22.468,-501.35275757026227,-17.697322120049,-1.5914118581081753
22.47,-501.38830119900433,-17.84591354917222,-2.0237055157797217
22.472,-501.4240767649089,-17.929310540705664,-1.19871258824712
22.474,-501.4600591344439,-18.052641728347297,-1.7515658030737449
22.476,-501.4962816431932,-18.16942994098574,-1.6994397431263655
22.478,-501.53274299592596,-18.29145159142388,-1.803671502284586
22.48,-501.5695090814448,-18.47406115832876,-2.6382232130417376
22.482,-501.6065885915385,-18.604909757038268,-2.0039902215430603
22.484,-501.6439172347701,-18.72318126045141,-1.8821497930139341
22.486,-501.6814878734285,-18.84687060630134,-1.997863704562105
22.488,-501.71927222404264,-18.936906220316484,-1.6026989316364524
22.490000000000002,-501.7572923082071,-19.08250957375895,-2.379287989564996
22.492,-501.79556993338764,-19.19446014501595,-1.990551115755831
22.494,-501.83400125332395,-19.236263011020018,-1.1210238556232353
